review_id,booking_id,customer_id,flight_id,review_date,rating,review_text,sentiment_score,sentiment_label,cabin
REV000213,BKG005856,CUST0092,FLT00246,2024-12-07,3,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV000214,BKG007393,CUST0245,FLT00311,2024-12-19,1,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV000215,BKG006529,CUST0200,FLT00275,2024-12-16,3,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV000216,BKG005250,CUST0265,FLT00221,2024-12-03,4,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV000217,BKG005173,CUST0017,FLT00218,2024-12-06,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV000218,BKG001708,CUST0130,FLT00071,2024-12-26,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Premium Economy
REV000219,BKG010970,CUST0098,FLT00460,2025-01-12,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV000220,BKG005792,CUST0190,FLT00243,2024-11-25,3,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV000221,BKG009926,CUST0212,FLT00415,2025-01-10,3,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV000222,BKG005536,CUST0218,FLT00233,2025-01-02,1,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV000223,BKG004932,CUST0090,FLT00209,2025-01-09,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV000224,BKG003511,CUST0167,FLT00148,2024-12-30,2,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV000225,BKG000203,CUST0041,FLT00009,2024-11-30,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Premium Economy
REV000226,BKG011448,CUST0249,FLT00479,2025-01-22,1,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV000227,BKG004219,CUST0232,FLT00177,2024-11-22,3,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Premium Economy
REV000228,BKG008959,CUST0236,FLT00375,2024-12-14,4,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV000229,BKG004390,CUST0265,FLT00185,2025-01-03,2,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV000230,BKG002328,CUST0118,FLT00098,2024-11-21,4,Great value for money on this West African route.,0.4,positive,Economy
REV000231,BKG008005,CUST0294,FLT00336,2025-01-09,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000232,BKG002932,CUST0151,FLT00124,2024-12-22,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Premium Economy
REV000233,BKG007778,CUST0207,FLT00327,2025-01-03,2,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Premium Economy
REV000234,BKG000198,CUST0025,FLT00008,2024-12-10,1,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV000235,BKG007126,CUST0029,FLT00299,2025-01-01,1,Very disappointed with the service on this strategic route.,-0.975,negative,Business
REV000236,BKG001931,CUST0218,FLT00081,2024-11-27,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Premium Economy
REV000237,BKG006288,CUST0071,FLT00265,2024-12-24,3,45 minute delay at departure but courteous staff.,0.6,positive,Business
REV000238,BKG008801,CUST0193,FLT00368,2024-12-04,2,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV000239,BKG011465,CUST0143,FLT00480,2024-12-01,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV000240,BKG009340,CUST0050,FLT00391,2024-12-04,4,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000241,BKG004283,CUST0186,FLT00180,2024-11-15,2,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV000242,BKG002512,CUST0030,FLT00106,2024-11-15,2,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV000243,BKG009987,CUST0227,FLT00417,2025-01-14,3,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV000244,BKG000660,CUST0110,FLT00028,2024-12-11,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV000245,BKG002812,CUST0058,FLT00119,2025-01-02,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV000246,BKG007099,CUST0047,FLT00297,2024-11-27,1,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV000247,BKG006547,CUST0108,FLT00275,2025-01-06,4,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV000248,BKG009562,CUST0018,FLT00400,2024-12-12,1,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV000249,BKG001987,CUST0184,FLT00083,2024-12-13,2,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV000250,BKG008339,CUST0072,FLT00349,2024-11-29,3,Flight was fine but the wifi was not working.,0.4167,positive,Business
REV000251,BKG011412,CUST0188,FLT00478,2025-01-26,1,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV000252,BKG002912,CUST0054,FLT00123,2024-11-21,4,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Premium Economy
REV000253,BKG001735,CUST0253,FLT00073,2024-11-27,5,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV000254,BKG001844,CUST0157,FLT00077,2024-12-01,3,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000255,BKG008681,CUST0236,FLT00363,2024-12-14,5,Great value for money on this West African route.,0.4,positive,Business
REV000256,BKG002977,CUST0002,FLT00126,2024-12-22,2,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Premium Economy
REV000257,BKG001960,CUST0192,FLT00082,2024-11-11,3,Very disappointed with the service on this strategic route.,-0.975,negative,Premium Economy
REV000258,BKG005760,CUST0299,FLT00242,2024-12-26,4,Great value for money on this West African route.,0.4,positive,Economy
REV000259,BKG006695,CUST0108,FLT00281,2024-11-27,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV000260,BKG002386,CUST0043,FLT00100,2025-01-05,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV000261,BKG011112,CUST0261,FLT00466,2025-01-27,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV000262,BKG004737,CUST0265,FLT00201,2024-12-17,5,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV000263,BKG001803,CUST0035,FLT00076,2024-11-16,5,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Business
REV000264,BKG008156,CUST0059,FLT00342,2024-12-11,5,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV000265,BKG008121,CUST0051,FLT00340,2024-12-29,1,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV000266,BKG006617,CUST0204,FLT00278,2024-12-07,4,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV000267,BKG005535,CUST0055,FLT00233,2024-12-22,1,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000268,BKG004062,CUST0081,FLT00171,2024-11-25,5,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV000269,BKG000263,CUST0278,FLT00011,2024-11-14,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Premium Economy
REV000270,BKG006288,CUST0071,FLT00265,2024-12-24,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Business
REV000271,BKG008816,CUST0153,FLT00368,2025-01-14,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV000272,BKG009209,CUST0054,FLT00386,2025-01-20,3,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV000273,BKG002050,CUST0010,FLT00086,2024-11-29,2,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV000274,BKG005424,CUST0122,FLT00228,2025-01-09,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV000275,BKG004549,CUST0131,FLT00193,2025-01-10,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV000276,BKG003109,CUST0064,FLT00131,2025-01-03,1,Great value for money on this West African route.,0.4,positive,Economy
REV000277,BKG007159,CUST0240,FLT00300,2024-11-25,3,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000278,BKG010249,CUST0174,FLT00427,2024-12-08,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV000279,BKG007401,CUST0043,FLT00312,2025-01-07,1,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV000280,BKG003171,CUST0215,FLT00133,2024-12-28,4,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV000281,BKG009875,CUST0167,FLT00412,2024-12-13,3,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV000282,BKG002256,CUST0111,FLT00095,2024-12-27,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV000283,BKG001155,CUST0233,FLT00049,2024-11-21,2,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV000284,BKG004500,CUST0279,FLT00190,2024-12-18,4,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000285,BKG006296,CUST0059,FLT00265,2025-01-12,4,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Business
REV000286,BKG006198,CUST0157,FLT00261,2024-12-03,5,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV000287,BKG011384,CUST0172,FLT00477,2024-12-10,4,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Business
REV000288,BKG009889,CUST0223,FLT00413,2024-12-18,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV000289,BKG001649,CUST0006,FLT00068,2024-12-31,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Business
REV000290,BKG005540,CUST0285,FLT00233,2025-01-11,1,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV000291,BKG009638,CUST0252,FLT00403,2024-12-11,2,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV000292,BKG004200,CUST0165,FLT00176,2024-11-20,3,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV000293,BKG008446,CUST0119,FLT00353,2025-01-16,2,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV000294,BKG011376,CUST0033,FLT00477,2025-01-02,3,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV000295,BKG002558,CUST0070,FLT00108,2024-11-22,1,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV000296,BKG005593,CUST0062,FLT00235,2025-01-11,2,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Business
REV000297,BKG000099,CUST0295,FLT00004,2024-11-21,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV000298,BKG002201,CUST0124,FLT00093,2025-01-05,3,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV000299,BKG002962,CUST0143,FLT00125,2024-12-08,2,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV000300,BKG004974,CUST0012,FLT00210,2024-11-21,4,Flight was fine but the wifi was not working.,0.4167,positive,Premium Economy
REV000301,BKG004434,CUST0157,FLT00187,2024-11-26,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV000302,BKG002870,CUST0257,FLT00121,2024-12-23,1,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV000303,BKG011427,CUST0034,FLT00479,2024-12-21,5,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV000304,BKG000957,CUST0102,FLT00040,2024-12-28,4,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV000305,BKG008353,CUST0136,FLT00350,2024-12-30,4,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV000306,BKG005700,CUST0203,FLT00239,2024-11-26,1,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV000307,BKG006945,CUST0179,FLT00291,2024-12-28,4,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV000308,BKG004494,CUST0276,FLT00190,2024-12-09,4,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV000309,BKG009493,CUST0212,FLT00397,2024-12-27,3,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Business
REV000310,BKG004912,CUST0265,FLT00208,2024-12-21,5,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV000311,BKG003988,CUST0166,FLT00168,2024-12-29,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Business
REV000312,BKG009720,CUST0206,FLT00406,2025-01-13,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV000313,BKG006016,CUST0107,FLT00253,2024-12-20,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000314,BKG001219,CUST0236,FLT00051,2024-12-08,4,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV000315,BKG004497,CUST0240,FLT00190,2024-11-29,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV000316,BKG004736,CUST0267,FLT00201,2024-12-03,4,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV000317,BKG011297,CUST0111,FLT00473,2025-01-13,4,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Business
REV000318,BKG010928,CUST0174,FLT00458,2025-01-13,4,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV000319,BKG004556,CUST0278,FLT00194,2024-12-06,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Premium Economy
REV000320,BKG009147,CUST0181,FLT00383,2024-12-29,2,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Business
REV000321,BKG008051,CUST0291,FLT00338,2025-01-01,3,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV000322,BKG003447,CUST0237,FLT00144,2024-11-15,4,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV000323,BKG001046,CUST0102,FLT00044,2024-12-29,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV000324,BKG006894,CUST0161,FLT00289,2025-01-01,4,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV000325,BKG001694,CUST0016,FLT00070,2024-12-29,3,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV000326,BKG003437,CUST0016,FLT00144,2024-11-13,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV000327,BKG008755,CUST0056,FLT00366,2024-12-01,2,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV000328,BKG010678,CUST0233,FLT00446,2024-12-14,1,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV000329,BKG005896,CUST0075,FLT00247,2024-11-28,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV000330,BKG003355,CUST0098,FLT00141,2024-11-14,2,"Impeccable service, very comfortable business class seat.",0.635,positive,Business
REV000331,BKG000226,CUST0107,FLT00010,2024-12-06,3,Very disappointed with the service on this strategic route.,-0.975,negative,Business
REV000332,BKG004894,CUST0213,FLT00207,2024-11-26,5,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
