loyalty_id,customer_id,booking_id,transaction_date,miles_earned,miles_redeemed,activity_type
LOY0000401,CUST0018,BKG006654,2024-12-30,600,0,partner_hotel
LOY0000402,CUST0018,BKG006712,2025-01-02,1645,0,flight
LOY0000403,CUST0018,BKG006976,2024-12-23,2040,0,flight
LOY0000404,CUST0018,BKG007341,2024-12-10,2309,1154,partner_hotel
LOY0000405,CUST0018,BKG007630,2024-12-14,760,0,flight
LOY0000406,CUST0018,BKG007825,2025-01-10,1025,0,flight
LOY0000407,CUST0018,BKG008383,2024-12-21,1285,0,flight
LOY0000408,CUST0018,BKG008486,2024-12-24,354,354,flight
LOY0000409,CUST0018,BKG008494,2025-01-10,258,258,flight
LOY0000410,CUST0018,BKG008727,2024-12-07,4265,4265,flight
LOY0000411,CUST0018,BKG008728,2025-01-12,8827,0,flight
LOY0000412,CUST0018,BKG008912,2025-01-02,769,0,flight
LOY0000413,CUST0018,BKG009118,2025-01-21,588,0,flight
LOY0000414,CUST0018,BKG009527,2025-01-23,1111,1111,flight
LOY0000415,CUST0018,BKG009562,2024-12-12,780,0,flight
LOY0000416,CUST0018,BKG009581,2024-12-17,267,133,flight
LOY0000417,CUST0018,BKG009672,2025-01-03,1200,1200,flight
LOY0000418,CUST0018,BKG010096,2024-12-16,969,0,flight
LOY0000419,CUST0018,BKG010580,2025-01-24,369,369,partner_hotel
LOY0000420,CUST0018,BKG010690,2025-01-24,1828,0,bonus_campaign
LOY0000421,CUST0018,BKG010803,2024-12-21,699,0,flight
LOY0000422,CUST0018,BKG011093,2024-12-07,1900,0,partner_hotel
LOY0000423,CUST0022,BKG000383,2024-12-17,1332,1332,flight
LOY0000424,CUST0022,BKG000474,2024-11-24,710,710,flight
LOY0000425,CUST0022,BKG001573,2024-12-26,234,0,flight
LOY0000426,CUST0022,BKG002084,2024-11-17,2124,0,flight
LOY0000427,CUST0022,BKG002810,2024-12-05,2320,0,flight
LOY0000428,CUST0022,BKG003168,2024-11-24,710,0,flight
LOY0000429,CUST0022,BKG003609,2024-12-06,1991,1991,flight
LOY0000430,CUST0022,BKG004395,2024-12-16,506,0,flight
LOY0000431,CUST0022,BKG004518,2024-12-29,1597,798,flight
LOY0000432,CUST0022,BKG004869,2024-12-25,2812,0,flight
LOY0000433,CUST0022,BKG005121,2024-11-28,863,0,flight
LOY0000434,CUST0022,BKG005767,2024-11-23,510,0,flight
LOY0000435,CUST0022,BKG005972,2025-01-04,3228,0,partner_hotel
LOY0000436,CUST0022,BKG006121,2025-01-09,1255,0,flight
LOY0000437,CUST0022,BKG006586,2024-12-14,792,792,flight
LOY0000438,CUST0022,BKG006907,2025-01-12,1101,0,flight
LOY0000439,CUST0022,BKG006949,2024-12-25,249,124,flight
LOY0000440,CUST0022,BKG007373,2024-12-01,732,366,partner_hotel
LOY0000441,CUST0022,BKG007516,2024-12-09,4390,0,flight
LOY0000442,CUST0022,BKG007969,2025-01-07,2207,0,partner_hotel
LOY0000443,CUST0022,BKG008148,2024-12-20,526,0,flight
LOY0000444,CUST0022,BKG008259,2025-01-21,513,256,flight
LOY0000445,CUST0022,BKG008637,2024-12-08,738,738,bonus_campaign
LOY0000446,CUST0022,BKG008930,2024-12-22,1418,0,flight
LOY0000447,CUST0022,BKG009148,2024-12-08,2511,0,flight
LOY0000448,CUST0022,BKG009152,2025-01-11,2591,0,flight
LOY0000449,CUST0022,BKG009245,2024-12-06,1320,660,flight
LOY0000450,CUST0022,BKG009253,2025-01-16,1026,0,flight
LOY0000451,CUST0022,BKG009482,2025-01-06,6520,3260,flight
LOY0000452,CUST0022,BKG009775,2024-12-17,834,834,flight
LOY0000453,CUST0022,BKG009779,2025-01-22,963,0,flight
LOY0000454,CUST0022,BKG009966,2025-01-14,1157,578,flight
LOY0000455,CUST0023,BKG000176,2024-11-19,1602,0,flight
LOY0000456,CUST0023,BKG001258,2024-11-10,1610,0,flight
LOY0000457,CUST0023,BKG001289,2024-12-20,480,0,flight
LOY0000458,CUST0023,BKG001325,2024-12-12,2056,0,partner_hotel
LOY0000459,CUST0023,BKG001801,2024-12-07,7920,0,flight
LOY0000460,CUST0023,BKG002444,2024-11-14,1557,778,flight
LOY0000461,CUST0023,BKG002823,2024-12-02,1584,0,flight
LOY0000462,CUST0023,BKG003401,2024-11-11,1576,1576,flight
LOY0000463,CUST0023,BKG003479,2024-11-28,405,0,bonus_campaign
LOY0000464,CUST0023,BKG003604,2024-12-25,858,858,partner_hotel
LOY0000465,CUST0023,BKG004551,2024-12-31,396,0,partner_hotel
LOY0000466,CUST0023,BKG004606,2024-12-15,1044,0,bonus_campaign
LOY0000467,CUST0023,BKG004856,2024-12-29,1449,0,flight
LOY0000468,CUST0023,BKG005301,2025-01-08,529,529,flight
LOY0000469,CUST0023,BKG005462,2024-12-20,606,0,bonus_campaign
LOY0000470,CUST0023,BKG005675,2024-11-22,372,372,flight
LOY0000471,CUST0023,BKG005724,2025-01-08,2120,2120,partner_hotel
LOY0000472,CUST0023,BKG005808,2024-12-01,1080,0,partner_hotel
LOY0000473,CUST0023,BKG006494,2024-12-08,549,0,partner_hotel
LOY0000474,CUST0023,BKG006747,2024-12-02,1928,964,flight
LOY0000475,CUST0023,BKG007005,2024-12-12,925,0,flight
LOY0000476,CUST0023,BKG007231,2024-12-11,711,0,flight
LOY0000477,CUST0023,BKG007723,2024-12-05,850,0,bonus_campaign
LOY0000478,CUST0023,BKG008192,2024-12-10,1680,0,flight
LOY0000479,CUST0023,BKG008239,2024-12-15,912,912,flight
LOY0000480,CUST0023,BKG008258,2024-12-27,1295,1295,bonus_campaign
LOY0000481,CUST0023,BKG008322,2025-01-17,2953,0,flight
LOY0000482,CUST0023,BKG008560,2025-01-06,567,0,flight
LOY0000483,CUST0023,BKG008670,2024-12-06,3020,0,flight
LOY0000484,CUST0023,BKG009628,2024-11-30,315,157,flight
LOY0000485,CUST0023,BKG009814,2025-01-07,3096,3096,flight
LOY0000486,CUST0023,BKG009964,2024-12-05,447,0,flight
LOY0000487,CUST0023,BKG010326,2024-11-29,3360,0,partner_hotel
LOY0000488,CUST0023,BKG010863,2024-12-02,1000,0,flight
LOY0000489,CUST0023,BKG011007,2025-01-04,965,482,flight
LOY0000490,CUST0023,BKG011074,2025-01-23,899,449,flight
LOY0000491,CUST0023,BKG011210,2024-12-31,2586,0,flight
LOY0000492,CUST0023,BKG011405,2025-01-10,2647,0,flight
LOY0000493,CUST0025,BKG000198,2024-12-10,1085,1085,flight
LOY0000494,CUST0025,BKG000565,2024-11-03,775,0,flight
LOY0000495,CUST0025,BKG000775,2024-12-26,1539,0,flight
LOY0000496,CUST0025,BKG000791,2024-11-12,631,631,flight
LOY0000497,CUST0025,BKG001128,2024-11-26,1642,0,flight
LOY0000498,CUST0025,BKG001228,2024-12-18,7227,3613,partner_hotel
LOY0000499,CUST0025,BKG001379,2024-11-14,1903,951,partner_hotel
LOY0000500,CUST0025,BKG002839,2024-12-20,1085,0,flight
LOY0000501,CUST0025,BKG003322,2025-01-08,1657,1657,flight
LOY0000502,CUST0025,BKG003461,2024-12-03,620,310,flight
LOY0000503,CUST0025,BKG004630,2024-11-20,1242,0,flight
LOY0000504,CUST0025,BKG004764,2024-11-22,3552,0,flight
LOY0000505,CUST0025,BKG004913,2024-11-22,2408,1204,partner_hotel
LOY0000506,CUST0025,BKG005164,2024-11-20,635,0,bonus_campaign
LOY0000507,CUST0025,BKG005165,2024-12-26,901,0,flight
LOY0000508,CUST0025,BKG005254,2024-12-15,640,640,partner_hotel
LOY0000509,CUST0025,BKG005522,2025-01-05,1415,0,flight
LOY0000510,CUST0025,BKG006067,2024-11-29,2601,0,flight
LOY0000511,CUST0025,BKG006310,2025-01-04,1044,0,flight
LOY0000512,CUST0025,BKG006768,2024-12-04,15066,0,flight
LOY0000513,CUST0025,BKG007326,2024-12-08,1110,555,partner_hotel
LOY0000514,CUST0025,BKG007428,2024-12-28,1451,725,flight
LOY0000515,CUST0025,BKG007446,2025-01-14,892,0,flight
LOY0000516,CUST0025,BKG007695,2024-12-14,258,0,partner_hotel
LOY0000517,CUST0025,BKG008943,2024-12-24,720,0,flight
LOY0000518,CUST0025,BKG009030,2024-12-06,2055,0,flight
LOY0000519,CUST0025,BKG009064,2024-12-22,1455,727,bonus_campaign
LOY0000520,CUST0025,BKG009326,2024-12-22,815,407,partner_hotel
LOY0000521,CUST0025,BKG009629,2025-01-17,1359,679,partner_hotel
LOY0000522,CUST0025,BKG009655,2025-01-14,2704,1352,flight
LOY0000523,CUST0025,BKG009727,2024-12-20,849,0,flight
LOY0000524,CUST0025,BKG010469,2024-12-26,1340,0,flight
LOY0000525,CUST0025,BKG011030,2025-01-08,1467,733,flight
LOY0000526,CUST0025,BKG011081,2025-01-22,492,246,partner_hotel
LOY0000527,CUST0025,BKG011213,2024-12-04,3984,3984,partner_hotel
LOY0000528,CUST0026,BKG000022,2024-12-27,222,0,flight
LOY0000529,CUST0026,BKG000493,2024-12-09,2591,2591,flight
LOY0000530,CUST0026,BKG000960,2024-11-17,1262,0,flight
LOY0000531,CUST0026,BKG001398,2024-12-27,742,0,bonus_campaign
LOY0000532,CUST0026,BKG001627,2024-11-21,711,355,flight
LOY0000533,CUST0026,BKG001692,2024-11-18,456,0,partner_hotel
LOY0000534,CUST0026,BKG001693,2024-11-18,587,587,flight
LOY0000535,CUST0026,BKG001985,2024-12-13,755,377,flight
LOY0000536,CUST0026,BKG002088,2024-12-04,516,516,flight
LOY0000537,CUST0026,BKG002148,2024-12-05,1860,0,flight
LOY0000538,CUST0026,BKG002409,2025-01-01,787,393,flight
LOY0000539,CUST0026,BKG002747,2024-12-11,1112,0,flight
LOY0000540,CUST0026,BKG002796,2024-12-19,846,846,flight
LOY0000541,CUST0026,BKG002838,2024-11-22,654,0,partner_hotel
LOY0000542,CUST0026,BKG003007,2024-11-11,879,0,flight
LOY0000543,CUST0026,BKG003074,2024-12-17,453,0,flight
LOY0000544,CUST0026,BKG003527,2024-12-15,1563,0,partner_hotel
LOY0000545,CUST0026,BKG003894,2024-11-28,2041,1020,bonus_campaign
LOY0000546,CUST0026,BKG003897,2024-12-31,1150,0,bonus_campaign
LOY0000547,CUST0026,BKG004079,2025-01-04,3294,1647,partner_hotel
LOY0000548,CUST0026,BKG004127,2025-01-06,394,0,flight
LOY0000549,CUST0026,BKG004151,2024-12-15,359,0,flight
LOY0000550,CUST0026,BKG004825,2025-01-12,2965,2965,partner_hotel
LOY0000551,CUST0026,BKG005038,2024-12-28,830,0,flight
LOY0000552,CUST0026,BKG005072,2024-12-28,569,569,flight
LOY0000553,CUST0026,BKG005334,2024-11-26,312,156,flight
LOY0000554,CUST0026,BKG006031,2024-12-02,774,0,flight
LOY0000555,CUST0026,BKG006511,2024-12-11,432,0,bonus_campaign
LOY0000556,CUST0026,BKG006825,2024-12-11,4281,2140,flight
LOY0000557,CUST0026,BKG006925,2025-01-06,240,240,flight
LOY0000558,CUST0026,BKG007072,2024-11-23,1025,512,flight
LOY0000559,CUST0026,BKG007714,2024-12-02,4800,4800,flight
LOY0000560,CUST0026,BKG007740,2025-01-05,1699,1699,flight
LOY0000561,CUST0026,BKG007874,2024-11-22,2242,1121,flight
LOY0000562,CUST0026,BKG008366,2024-12-14,918,0,flight
LOY0000563,CUST0026,BKG008408,2024-12-13,720,0,flight
LOY0000564,CUST0026,BKG008653,2025-01-10,816,408,bonus_campaign
LOY0000565,CUST0026,BKG008726,2025-01-17,3564,1782,flight
LOY0000566,CUST0026,BKG009366,2024-12-03,832,0,partner_hotel
LOY0000567,CUST0026,BKG009381,2025-01-02,1680,840,bonus_campaign
LOY0000568,CUST0026,BKG010073,2024-11-28,1888,0,flight
LOY0000569,CUST0026,BKG010132,2025-01-25,1215,1215,flight
LOY0000570,CUST0026,BKG010205,2025-01-18,976,976,flight
LOY0000571,CUST0026,BKG010340,2024-12-11,1251,0,bonus_campaign
LOY0000572,CUST0026,BKG010625,2025-01-03,1684,0,partner_hotel
LOY0000573,CUST0026,BKG010713,2025-01-12,353,176,flight
LOY0000574,CUST0026,BKG010916,2024-12-10,1784,0,flight
LOY0000575,CUST0026,BKG010974,2024-12-31,5760,0,flight
LOY0000576,CUST0026,BKG011087,2024-12-07,1427,0,partner_hotel
LOY0000577,CUST0026,BKG011216,2025-01-13,807,0,bonus_campaign
LOY0000578,CUST0026,BKG011309,2025-01-11,959,479,flight
LOY0000579,CUST0028,BKG000202,2024-12-30,2709,1354,partner_hotel
LOY0000580,CUST0028,BKG000534,2024-12-16,522,0,partner_hotel
LOY0000581,CUST0028,BKG000676,2024-11-24,2339,0,flight
LOY0000582,CUST0028,BKG000855,2024-12-22,1713,856,flight
LOY0000583,CUST0028,BKG000889,2024-11-04,1415,0,flight
LOY0000584,CUST0028,BKG001471,2024-11-11,3840,1920,flight
LOY0000585,CUST0028,BKG001877,2024-11-19,1756,878,flight
LOY0000586,CUST0028,BKG002503,2024-11-25,1138,0,bonus_campaign
LOY0000587,CUST0028,BKG003033,2024-12-08,6547,6547,flight
LOY0000588,CUST0028,BKG003228,2024-12-28,660,0,flight
LOY0000589,CUST0028,BKG003519,2024-11-21,648,0,bonus_campaign
LOY0000590,CUST0028,BKG004067,2025-01-02,1123,0,partner_hotel
LOY0000591,CUST0028,BKG004262,2024-11-16,510,255,flight
LOY0000592,CUST0028,BKG004842,2025-01-07,7064,3532,flight
LOY0000593,CUST0028,BKG004910,2024-12-13,1445,0,flight
LOY0000594,CUST0028,BKG005352,2024-11-25,555,0,partner_hotel
LOY0000595,CUST0028,BKG005627,2024-12-27,2830,0,flight
LOY0000596,CUST0028,BKG005683,2024-12-02,1688,0,flight
LOY0000597,CUST0028,BKG005956,2024-12-15,1144,0,partner_hotel
LOY0000598,CUST0028,BKG005980,2025-01-06,4054,0,flight
LOY0000599,CUST0028,BKG006144,2024-12-22,504,0,flight
LOY0000600,CUST0028,BKG006321,2024-12-10,607,0,flight
LOY0000601,CUST0028,BKG006608,2024-11-19,1315,657,flight
LOY0000602,CUST0028,BKG006612,2024-12-28,1195,597,flight
LOY0000603,CUST0028,BKG006866,2024-12-11,831,0,flight
LOY0000604,CUST0028,BKG007358,2024-12-07,531,0,flight
LOY0000605,CUST0028,BKG007536,2025-01-05,4830,0,partner_hotel
LOY0000606,CUST0028,BKG007594,2024-12-11,1125,562,flight
LOY0000607,CUST0028,BKG007863,2025-01-15,1560,780,bonus_campaign
LOY0000608,CUST0028,BKG008396,2024-12-26,2070,0,flight
LOY0000609,CUST0028,BKG008471,2024-12-02,735,0,flight
LOY0000610,CUST0028,BKG008927,2025-01-21,1792,1792,flight
LOY0000611,CUST0028,BKG009095,2024-12-28,2466,2466,flight
LOY0000612,CUST0028,BKG009200,2024-12-10,483,0,flight
LOY0000613,CUST0028,BKG009293,2025-01-16,498,0,partner_hotel
LOY0000614,CUST0028,BKG009339,2024-12-09,1126,0,flight
LOY0000615,CUST0028,BKG009627,2025-01-03,221,221,flight
LOY0000616,CUST0028,BKG010587,2025-01-25,1640,0,flight
LOY0000617,CUST0028,BKG010668,2025-01-27,10108,5054,flight
LOY0000618,CUST0028,BKG011331,2025-01-26,1752,0,partner_hotel
LOY0000619,CUST0028,BKG011397,2024-12-22,7711,7711,flight
LOY0000620,CUST0030,BKG000029,2024-11-30,531,0,flight
LOY0000621,CUST0030,BKG000098,2024-12-18,918,918,bonus_campaign
LOY0000622,CUST0030,BKG000118,2024-11-14,1057,528,partner_hotel
LOY0000623,CUST0030,BKG000169,2024-12-29,1824,0,flight
LOY0000624,CUST0030,BKG000452,2024-11-24,592,0,flight
LOY0000625,CUST0030,BKG001690,2024-12-22,2376,2376,bonus_campaign
LOY0000626,CUST0030,BKG002227,2024-12-06,1655,0,flight
LOY0000627,CUST0030,BKG002512,2024-11-15,1345,0,flight
LOY0000628,CUST0030,BKG002576,2024-12-22,9471,0,flight
LOY0000629,CUST0030,BKG002585,2025-01-03,1851,0,flight
LOY0000630,CUST0030,BKG003196,2024-11-26,555,555,flight
LOY0000631,CUST0030,BKG003331,2024-12-20,4396,2198,flight
LOY0000632,CUST0030,BKG003430,2024-11-17,1080,0,flight
LOY0000633,CUST0030,BKG003683,2024-12-11,11820,0,flight
LOY0000634,CUST0030,BKG004039,2024-12-29,549,0,flight
LOY0000635,CUST0030,BKG004332,2024-12-11,2768,0,flight
LOY0000636,CUST0030,BKG004475,2024-11-21,6015,0,flight
LOY0000637,CUST0030,BKG004616,2025-01-11,2720,2720,flight
LOY0000638,CUST0030,BKG005021,2025-01-05,631,631,flight
LOY0000639,CUST0030,BKG005047,2024-11-21,972,0,flight
LOY0000640,CUST0030,BKG005065,2025-01-05,2370,0,bonus_campaign
LOY0000641,CUST0030,BKG005320,2024-12-21,780,0,flight
LOY0000642,CUST0030,BKG005577,2025-01-03,943,0,flight
LOY0000643,CUST0030,BKG006393,2025-01-14,2111,1055,flight
LOY0000644,CUST0030,BKG006681,2024-12-04,1356,678,flight
LOY0000645,CUST0030,BKG007240,2024-12-14,3672,1836,flight
LOY0000646,CUST0030,BKG007998,2024-12-07,963,0,flight
LOY0000647,CUST0030,BKG008197,2024-12-02,864,0,flight
LOY0000648,CUST0030,BKG008220,2024-12-09,2295,0,flight
LOY0000649,CUST0030,BKG008495,2024-12-27,1113,1113,flight
LOY0000650,CUST0030,BKG008715,2024-12-12,3848,0,bonus_campaign
LOY0000651,CUST0030,BKG009017,2024-12-24,972,0,partner_hotel
LOY0000652,CUST0030,BKG009058,2024-12-29,3470,3470,bonus_campaign
LOY0000653,CUST0030,BKG009335,2024-12-25,882,0,partner_hotel
LOY0000654,CUST0030,BKG009564,2025-01-02,1180,590,flight
LOY0000655,CUST0030,BKG009694,2025-01-14,1395,0,flight
LOY0000656,CUST0030,BKG010004,2025-01-01,399,199,partner_hotel
LOY0000657,CUST0030,BKG010057,2024-12-11,1251,0,flight
LOY0000658,CUST0030,BKG010311,2024-12-29,4236,2118,flight
LOY0000659,CUST0030,BKG010626,2025-01-11,4494,0,flight
LOY0000660,CUST0030,BKG010747,2024-12-19,1447,723,flight
LOY0000661,CUST0030,BKG010782,2024-12-05,1232,0,partner_hotel
LOY0000662,CUST0030,BKG011013,2025-01-08,864,432,bonus_campaign
LOY0000663,CUST0030,BKG011236,2024-12-10,669,334,bonus_campaign
LOY0000664,CUST0031,BKG000443,2024-12-10,520,0,flight
LOY0000665,CUST0031,BKG000593,2024-12-21,823,0,flight
LOY0000666,CUST0031,BKG000745,2024-11-14,1605,0,flight
LOY0000667,CUST0031,BKG000880,2025-01-02,2152,0,partner_hotel
LOY0000668,CUST0031,BKG000885,2024-12-15,960,960,flight
LOY0000669,CUST0031,BKG000924,2025-01-01,750,750,flight
LOY0000670,CUST0031,BKG001089,2024-12-07,693,0,flight
LOY0000671,CUST0031,BKG001091,2024-11-24,923,0,flight
LOY0000672,CUST0031,BKG001601,2025-01-01,472,0,flight
LOY0000673,CUST0031,BKG002028,2025-01-05,1015,0,flight
LOY0000674,CUST0031,BKG002607,2024-12-11,615,307,flight
LOY0000675,CUST0031,BKG002915,2024-12-23,1945,0,flight
LOY0000676,CUST0031,BKG003413,2024-11-21,715,357,flight
LOY0000677,CUST0031,BKG003711,2025-01-03,6547,0,flight
LOY0000678,CUST0031,BKG004055,2024-12-18,1588,0,flight
LOY0000679,CUST0031,BKG004269,2024-12-07,210,105,bonus_campaign
LOY0000680,CUST0031,BKG004517,2024-12-11,955,477,partner_hotel
LOY0000681,CUST0031,BKG004716,2024-11-22,812,406,flight
LOY0000682,CUST0031,BKG004741,2024-11-26,2166,2166,flight
LOY0000683,CUST0031,BKG004982,2024-12-17,455,0,flight
LOY0000684,CUST0031,BKG005068,2024-11-20,1360,1360,flight
LOY0000685,CUST0031,BKG005166,2024-12-12,1280,640,flight
LOY0000686,CUST0031,BKG005222,2024-12-10,4985,4985,flight
LOY0000687,CUST0031,BKG005314,2024-11-24,945,0,bonus_campaign
LOY0000688,CUST0031,BKG005638,2024-12-11,2848,0,flight
LOY0000689,CUST0031,BKG005816,2024-12-18,1580,1580,flight
LOY0000690,CUST0031,BKG005915,2025-01-01,2181,0,flight
LOY0000691,CUST0031,BKG005934,2025-01-13,7635,0,flight
LOY0000692,CUST0031,BKG006485,2024-12-16,1040,0,flight
LOY0000693,CUST0031,BKG006667,2024-12-10,1497,0,flight
LOY0000694,CUST0031,BKG007421,2025-01-15,1566,0,flight
LOY0000695,CUST0031,BKG007481,2024-12-08,705,0,flight
LOY0000696,CUST0031,BKG007604,2024-12-02,840,0,flight
LOY0000697,CUST0031,BKG007809,2024-11-30,1012,0,flight
LOY0000698,CUST0031,BKG007965,2024-12-26,3153,0,flight
LOY0000699,CUST0031,BKG008945,2024-12-16,1180,0,flight
LOY0000700,CUST0031,BKG009312,2024-12-20,1996,0,flight
LOY0000701,CUST0031,BKG009864,2024-12-03,2625,0,partner_hotel
LOY0000702,CUST0031,BKG010207,2024-12-26,3834,1917,flight
LOY0000703,CUST0031,BKG010672,2024-12-30,2525,2525,flight
LOY0000704,CUST0031,BKG010759,2024-12-09,641,0,flight
LOY0000705,CUST0031,BKG010799,2024-12-18,303,151,flight
LOY0000706,CUST0031,BKG010879,2024-12-05,2280,0,flight
LOY0000707,CUST0032,BKG000431,2024-12-09,417,0,flight
LOY0000708,CUST0032,BKG000935,2024-11-25,522,0,flight
LOY0000709,CUST0032,BKG000938,2024-12-23,588,0,flight
LOY0000710,CUST0032,BKG000997,2025-01-02,495,0,flight
LOY0000711,CUST0032,BKG001777,2024-11-12,1898,949,bonus_campaign
LOY0000712,CUST0032,BKG001918,2024-12-31,2388,0,flight
LOY0000713,CUST0032,BKG002248,2024-12-07,951,475,partner_hotel
LOY0000714,CUST0032,BKG002854,2024-12-20,2926,2926,flight
LOY0000715,CUST0032,BKG003269,2024-12-17,1660,830,flight
LOY0000716,CUST0032,BKG003388,2024-12-11,2008,0,bonus_campaign
LOY0000717,CUST0032,BKG003551,2024-12-11,1715,0,flight
LOY0000718,CUST0032,BKG003708,2024-12-01,2991,1495,partner_hotel
LOY0000719,CUST0032,BKG003743,2024-12-10,1354,1354,flight
LOY0000720,CUST0032,BKG003823,2024-12-27,234,0,flight
LOY0000721,CUST0032,BKG003887,2025-01-04,1129,0,flight
LOY0000722,CUST0032,BKG004939,2024-12-01,315,315,flight
LOY0000723,CUST0032,BKG005655,2024-12-07,2433,0,flight
LOY0000724,CUST0032,BKG005688,2024-12-14,1970,0,flight
LOY0000725,CUST0032,BKG006034,2024-12-17,2370,0,flight
LOY0000726,CUST0032,BKG006607,2024-12-03,1775,0,partner_hotel
LOY0000727,CUST0032,BKG007398,2024-12-11,569,569,partner_hotel
LOY0000728,CUST0032,BKG007707,2024-11-26,1864,932,flight
LOY0000729,CUST0032,BKG007829,2024-11-28,1044,0,partner_hotel
LOY0000730,CUST0032,BKG007831,2024-12-28,635,0,bonus_campaign
LOY0000731,CUST0032,BKG008444,2024-12-08,210,0,flight
LOY0000732,CUST0032,BKG009021,2025-01-16,1437,0,partner_hotel
LOY0000733,CUST0032,BKG009303,2025-01-10,684,0,flight
LOY0000734,CUST0032,BKG009481,2024-12-27,7333,0,bonus_campaign
LOY0000735,CUST0032,BKG009886,2024-12-05,9609,0,flight
LOY0000736,CUST0032,BKG010964,2024-12-12,7980,3990,flight
LOY0000737,CUST0032,BKG011164,2024-12-17,598,0,bonus_campaign
LOY0000738,CUST0032,BKG011180,2024-12-21,965,965,flight
LOY0000739,CUST0032,BKG011206,2025-01-12,1142,0,flight
LOY0000740,CUST0032,BKG011320,2025-01-27,2768,2768,flight
LOY0000741,CUST0032,BKG011348,2024-12-21,702,0,flight
LOY0000742,CUST0033,BKG000131,2024-11-17,585,585,flight
LOY0000743,CUST0033,BKG000273,2024-11-23,630,0,flight
LOY0000744,CUST0033,BKG000341,2024-12-15,1612,0,flight
LOY0000745,CUST0033,BKG000679,2024-12-07,5598,5598,flight
LOY0000746,CUST0033,BKG000851,2024-11-19,2718,0,flight
LOY0000747,CUST0033,BKG001170,2024-11-10,495,0,flight
LOY0000748,CUST0033,BKG001524,2024-11-05,1040,0,flight
LOY0000749,CUST0033,BKG001720,2024-11-23,714,0,flight
LOY0000750,CUST0033,BKG001722,2024-11-15,1138,0,flight
LOY0000751,CUST0033,BKG001923,2024-11-20,1575,787,flight
LOY0000752,CUST0033,BKG001961,2024-11-09,600,600,flight
LOY0000753,CUST0033,BKG001964,2025-01-02,1160,580,flight
LOY0000754,CUST0033,BKG002001,2024-12-23,3108,1554,bonus_campaign
LOY0000755,CUST0033,BKG002299,2024-12-20,1256,0,flight
LOY0000756,CUST0033,BKG002454,2024-12-01,793,396,flight
LOY0000757,CUST0033,BKG002481,2024-11-11,1923,1923,flight
LOY0000758,CUST0033,BKG003713,2024-12-18,4495,2247,partner_hotel
LOY0000759,CUST0033,BKG004619,2024-12-15,2408,0,flight
LOY0000760,CUST0033,BKG004904,2024-12-13,534,534,flight
LOY0000761,CUST0033,BKG005782,2024-12-20,415,0,flight
LOY0000762,CUST0033,BKG005948,2024-12-09,720,0,flight
LOY0000763,CUST0033,BKG006093,2024-12-15,1312,656,flight
LOY0000764,CUST0033,BKG006625,2024-12-15,739,739,flight
LOY0000765,CUST0033,BKG007357,2024-12-08,1458,0,flight
LOY0000766,CUST0033,BKG007385,2024-12-10,447,223,flight
LOY0000767,CUST0033,BKG007478,2024-12-24,854,427,bonus_campaign
LOY0000768,CUST0033,BKG008224,2024-12-15,949,0,flight
LOY0000769,CUST0033,BKG009190,2025-01-20,432,0,flight
LOY0000770,CUST0033,BKG009300,2024-11-27,1309,0,partner_hotel
LOY0000771,CUST0033,BKG009378,2024-12-22,1346,0,flight
LOY0000772,CUST0033,BKG009750,2024-12-24,367,0,flight
LOY0000773,CUST0033,BKG010113,2024-11-29,920,460,flight
LOY0000774,CUST0033,BKG010135,2024-12-12,1792,0,flight
LOY0000775,CUST0033,BKG010290,2024-12-13,9080,0,flight
LOY0000776,CUST0033,BKG010743,2024-11-30,1567,0,flight
LOY0000777,CUST0033,BKG011124,2024-12-21,580,0,flight
LOY0000778,CUST0033,BKG011167,2025-01-02,1354,677,flight
LOY0000779,CUST0033,BKG011334,2025-01-08,4644,2322,partner_hotel
LOY0000780,CUST0033,BKG011370,2025-01-10,2496,0,flight
LOY0000781,CUST0033,BKG011376,2025-01-02,3072,0,flight
LOY0000782,CUST0035,BKG000405,2024-11-08,318,159,flight
LOY0000783,CUST0035,BKG000463,2024-12-12,597,298,flight
LOY0000784,CUST0035,BKG001544,2024-11-30,1196,0,partner_hotel
